name	line	offset
Lib90_02865	H838	17527
Lib90_02866	A549	18505
Lib90_02867	A549	19451
Lib90_02868	A549	18657
Lib90_02869	A549	17943
Lib90_02870	A549	17687
Lib90_02871	H838	17571
Lib90_02872	H1975	18012
Lib90_02873	A549	18240
Lib90_02874	A549	18645
Lib90_02875	A549	17134
Lib90_02876	A549	17790
Lib90_02877	A549	16980
Lib90_02878	A549	17908
Lib90_02879	H1975	15958
Lib90_02880	A549	17421
Lib90_02881	H838	16594
Lib90_02882	A549	18204
Lib90_02883	H1975	17600
Lib90_02884	H1975	17883
Lib90_02885	A549	18051
Lib90_02886	A549	18635
Lib90_02887	H2228	18550
Lib90_02888	HCC827	19447
Lib90_02889	A549	18993
Lib90_02890	H2228	17138
Lib90_02891	A549	17247
Lib90_02892	HCC827	17350
Lib90_02893	A549	19612
Lib90_02894	A549	19464
Lib90_02896	A549	17593
Lib90_02897	A549	18422
Lib90_02898	H838	16261
Lib90_02899	A549	18975
Lib90_02900	H838	15684
Lib90_02901	A549	18802
Lib90_02902	A549	17455
Lib90_02903	HCC827	17531
Lib90_02904	H2228	17851
Lib90_02905	H2228	16619
Lib90_02906	A549	19217
Lib90_02907	H838	18227
Lib90_02908	A549	19079
Lib90_02909	H1975	17952
Lib90_02910	A549	17912
Lib90_02911	A549	18335
Lib90_02912	H2228	17211
Lib90_02913	H838	15860
Lib90_02914	H838	17522
Lib90_02915	HCC827	17106
Lib90_02916	HCC827	18570
Lib90_02918	A549	18243
Lib90_02919	A549	17307
Lib90_02920	A549	17266
Lib90_02921	HCC827	17780
Lib90_02922	A549	19119
Lib90_02923	H1975	16779
Lib90_02924	HCC827	18369
Lib90_02925	H2228	16895
Lib90_02926	A549	18164
Lib90_02927	H2228	17566
Lib90_02928	A549	16653
Lib90_02929	H838	16886
Lib90_02930	A549	18048
Lib90_02931	A549	17630
Lib90_02932	A549	19597
Lib90_02933	H838	15856
Lib90_02934	A549	18871
Lib90_02935	H838	16199
Lib90_02936	A549	18536
Lib90_02937	A549	20197
Lib90_02938	H1975	16984
Lib90_02939	H838	15614
Lib90_02940	A549	17634
Lib90_02941	A549	16946
Lib90_02942	H1975	17167
Lib90_02943	A549	16839
Lib90_02944	HCC827	15657
Lib90_02945	A549	16500
Lib90_02946	A549	15920
Lib90_02947	A549	17674
Lib90_02948	A549	17155
Lib90_02949	A549	16885
Lib90_02950	A549	17394
Lib90_02951	H2228	17541
Lib90_02952	A549	17433
Lib90_02953	H2228	16433
Lib90_02954	H2228	17915
Lib90_02955	A549	18480
Lib90_02956	HCC827	15858
Lib90_02957	H838	16890
Lib90_02958	A549	16507
Lib90_02959	A549	18014
Lib90_02960	H838	16476
Lib90_02961	H838	16367
Lib90_02962	H2228	16610
Lib90_02963	H838	15896
Lib90_02964	A549	16721
Lib90_02965	H1975	16917
Lib90_02966	A549	18734
Lib90_02967	H2228	16512
Lib90_02968	A549	17706
Lib90_02969	H2228	16494
Lib90_02970	H2228	16346
Lib90_02971	A549	18903
Lib90_02972	A549	17012
Lib90_02973	HCC827	17307
Lib90_02974	H2228	15931
Lib90_02975	A549	16712
Lib90_02976	A549	18914
Lib90_02977	A549	18502
Lib90_02978	A549	18026
Lib90_02979	A549	17657
Lib90_02980	A549	17228
Lib90_02981	A549	16515
Lib90_02982	A549	17196
Lib90_02983	A549	17937
Lib90_02984	HCC827	17946
Lib90_02985	A549	17791
Lib90_02986	A549	17088
Lib90_02987	A549	16474
Lib90_02988	A549	17774
Lib90_02989	H838	15685
Lib90_02990	A549	17726
Lib90_02991	HCC827	16620
Lib90_02992	A549	17897
Lib90_02993	A549	17145
Lib90_02994	H2228	16231
Lib90_02995	HCC827	17658
Lib90_02996	A549	16786
Lib90_02997	A549	17395
Lib90_02998	H838	13396
Lib90_02999	A549	16504
Lib90_03000	A549	17591
Lib90_03001	A549	16990
Lib90_03002	A549	17626
Lib90_03003	A549	17777
Lib90_03004	A549	17540
Lib90_03005	H838	14837
Lib90_03006	A549	18113
Lib90_03007	A549	19032
Lib90_03008	A549	17512
Lib90_03009	A549	17663
Lib90_03010	A549	17328
Lib90_03011	HCC827	15557
Lib90_03012	A549	16274
Lib90_03013	A549	18056
Lib90_03014	H1975	15300
Lib90_03015	H838	15095
Lib90_03016	H838	15250
Lib90_03017	A549	17730
Lib90_03018	H838	14365
Lib90_03019	A549	16971
Lib90_03020	HCC827	17984
Lib90_03021	H1975	17634
Lib90_03022	H838	16859
Lib90_03023	A549	17022
Lib90_03024	HCC827	17073
Lib90_03025	A549	16137
Lib90_03026	A549	17173
Lib90_03027	H838	16255
Lib90_03029	H838	14595
Lib90_03030	A549	17651
Lib90_03031	A549	15284
Lib90_03032	A549	16514
Lib90_03033	H2228	16026
Lib90_03034	H838	15932
Lib90_03035	A549	17356
Lib90_03036	H1975	16396
Lib90_03037	HCC827	16109
Lib90_03038	A549	16571
Lib90_03039	A549	15746
Lib90_03040	HCC827	15945
Lib90_03041	A549	16411
Lib90_03042	A549	16862
Lib90_03043	H1975	15900
Lib90_03044	A549	17345
Lib90_03045	A549	16980
Lib90_03046	HCC827	17195
Lib90_03047	H2228	13221
Lib90_03048	H1975	18302
Lib90_03049	A549	16701
Lib90_03050	H2228	15284
Lib90_03051	A549	16691
Lib90_03052	H838	15675
Lib90_03053	A549	16799
Lib90_03054	H1975	15207
Lib90_03055	A549	17995
Lib90_03056	H838	15544
Lib90_03057	A549	16708
Lib90_03058	A549	15483
Lib90_03059	A549	17273
Lib90_03060	H838	13910
Lib90_03061	H838	15525
Lib90_03062	HCC827	15307
Lib90_03063	A549	16945
Lib90_03064	A549	17727
Lib90_03065	HCC827	15335
Lib90_03066	HCC827	16987
Lib90_03068	H1975	17216
Lib90_03069	A549	16288
Lib90_03070	A549	17305
Lib90_03071	A549	16183
Lib90_03073	H838	16559
Lib90_03074	A549	15777
Lib90_03075	H838	14167
Lib90_03076	H2228	15222
Lib90_03077	H838	15050
Lib90_03078	H1975	16923
Lib90_03079	A549	17487
Lib90_03080	A549	16474
Lib90_03081	H2228	17093
Lib90_03082	A549	15677
Lib90_03083	H838	15172
Lib90_03084	H1975	15561
Lib90_03085	H1975	16998
Lib90_03086	A549	15886
Lib90_03087	H838	15540
Lib90_03088	A549	17134
Lib90_03089	HCC827	15223
Lib90_03090	HCC827	16200
Lib90_03091	H2228	14558
Lib90_03092	H838	14908
Lib90_03093	A549	16158
Lib90_03094	A549	15630
Lib90_03095	H2228	14800
Lib90_03096	A549	16131
Lib90_03097	HCC827	15825
Lib90_03098	H1975	17267
Lib90_03099	H2228	15093
Lib90_03100	H838	13363
Lib90_03101	H1975	13558
Lib90_03102	A549	16595
Lib90_03103	A549	17549
Lib90_03104	A549	14619
Lib90_03105	A549	14871
Lib90_03106	H838	15236
Lib90_03107	H1975	16312
Lib90_03108	H838	14694
Lib90_03109	H838	13982
Lib90_03110	H838	15571
Lib90_03111	A549	16726
Lib90_03112	H838	13107
Lib90_03113	A549	16543
Lib90_03114	A549	16980
Lib90_03115	A549	16186
Lib90_03116	H1975	14859
Lib90_03117	A549	16135
Lib90_03118	A549	15795
Lib90_03119	A549	18149
Lib90_03120	A549	15780
Lib90_03121	H838	13353
Lib90_03122	H2228	15986
Lib90_03123	H2228	14185
Lib90_03124	H2228	16431
Lib90_03125	H838	15163
Lib90_03126	H838	14024
Lib90_03127	A549	16335
Lib90_03128	H2228	14429
Lib90_03129	H838	14947
Lib90_03130	HCC827	15741
Lib90_03131	H838	13515
Lib90_03132	HCC827	15000
Lib90_03133	A549	15321
Lib90_03134	A549	15614
Lib90_03135	H838	14947
Lib90_03136	H1975	17028
Lib90_03137	H2228	13823
Lib90_03138	A549	16620
Lib90_03139	A549	14803
Lib90_03140	A549	17391
Lib90_03141	H1975	13247
Lib90_03142	H2228	15117
Lib90_03143	H2228	13321
Lib90_03144	H838	15297
Lib90_03145	H1975	14332
Lib90_03146	H838	14330
Lib90_03147	H838	14844
Lib90_03148	H1975	16574
Lib90_03149	HCC827	15352
Lib90_03150	H2228	13286
Lib90_03151	H838	13959
Lib90_03152	A549	15531
Lib90_03153	H838	13992
Lib90_03154	H2228	14012
Lib90_03155	H838	13247
Lib90_03156	A549	14609
Lib90_03157	A549	14597
Lib90_03158	A549	14940
Lib90_03159	H2228	14212
Lib90_03160	H838	14144
Lib90_03161	H2228	14042
Lib90_03162	A549	14973
Lib90_03163	H2228	15464
Lib90_03165	H1975	14130
Lib90_03166	H2228	14172
Lib90_03167	H838	15585
Lib90_03168	A549	14589
Lib90_03169	A549	15335
Lib90_03170	H838	13909
Lib90_03171	A549	14982
Lib90_03172	H838	13813
Lib90_03173	H1975	14032
Lib90_03174	A549	16319
Lib90_03175	A549	15239
Lib90_03176	H1975	16659
Lib90_03177	H838	15541
Lib90_03178	HCC827	16574
Lib90_03179	HCC827	13203
Lib90_03180	H838	12989
Lib90_03181	A549	15061
Lib90_03182	A549	15599
Lib90_03183	A549	14084
Lib90_03184	H838	12918
Lib90_03186	A549	15417
Lib90_03187	A549	16251
Lib90_03188	H838	14459
Lib90_03189	H838	12931
Lib90_03190	A549	13402
Lib90_03191	A549	16109
Lib90_03192	A549	15561
Lib90_03193	A549	16001
Lib90_03194	A549	15379
Lib90_03195	HCC827	14490
Lib90_03196	A549	15611
Lib90_03197	H1975	14898
Lib90_03198	HCC827	15832
Lib90_03199	H838	12549
Lib90_03200	A549	15726
Lib90_03201	A549	15292
Lib90_03202	A549	15147
Lib90_03203	H838	16346
Lib90_03204	H838	13397
Lib90_03205	HCC827	15688
Lib90_03206	H2228	17221
Lib90_03207	H2228	13524
Lib90_03208	H2228	13820
Lib90_03209	A549	15241
Lib90_03210	H838	12880
Lib90_03211	H1975	15729
Lib90_03212	A549	15663
Lib90_03213	A549	14319
Lib90_03214	A549	14768
Lib90_03215	H1975	16275
Lib90_03216	A549	13770
Lib90_03217	HCC827	15363
Lib90_03218	H838	13652
Lib90_03219	H2228	13241
Lib90_03220	H838	13088
Lib90_03221	H838	14345
Lib90_03222	A549	14901
Lib90_03223	HCC827	14161
Lib90_03224	H2228	12617
Lib90_03225	A549	13578
Lib90_03226	HCC827	15714
Lib90_03227	HCC827	14328
Lib90_03228	H838	13089
Lib90_03229	A549	14455
Lib90_03230	A549	14666
Lib90_03231	H2228	11059
Lib90_03232	HCC827	13869
Lib90_03233	A549	16198
Lib90_03235	A549	15225
Lib90_03236	A549	14278
Lib90_03237	H1975	13045
Lib90_03238	H838	12850
Lib90_03239	H838	13700
Lib90_03240	A549	13941
Lib90_03241	H838	13423
Lib90_03242	H1975	12958
Lib90_03243	H1975	14392
Lib90_03244	H1975	13159
Lib90_03245	H838	12465
Lib90_03246	H838	13141
Lib90_03247	H2228	13796
Lib90_03248	A549	13840
Lib90_03249	H1975	13442
Lib90_03250	HCC827	14538
Lib90_03251	HCC827	15411
Lib90_03252	H2228	14320
Lib90_03253	H838	12932
Lib90_03254	H2228	14704
Lib90_03255	H2228	14328
Lib90_03256	A549	15376
Lib90_03257	A549	14143
Lib90_03258	A549	14529
Lib90_03259	H2228	14235
Lib90_03260	H838	12888
Lib90_03261	H838	12692
Lib90_03262	A549	13704
Lib90_03263	H838	12831
Lib90_03264	H838	14452
Lib90_03265	HCC827	11331
Lib90_03266	A549	15486
Lib90_03267	A549	14841
Lib90_03268	H2228	13314
Lib90_03269	A549	14929
Lib90_03270	H2228	13280
Lib90_03271	H838	12513
Lib90_03272	A549	13519
Lib90_03273	H838	14421
Lib90_03274	H1975	15243
Lib90_03275	A549	14391
Lib90_03276	HCC827	14246
Lib90_03277	H1975	13303
Lib90_03278	H838	14496
Lib90_03279	A549	14271
Lib90_03280	A549	14714
Lib90_03281	A549	11231
Lib90_03282	H1975	15096
Lib90_03283	H838	13026
Lib90_03284	H838	12591
Lib90_03285	A549	13021
Lib90_03286	H1975	13952
Lib90_03287	H2228	13531
Lib90_03288	H2228	12617
Lib90_03289	A549	14480
Lib90_03290	H2228	12351
Lib90_03291	A549	15753
Lib90_03292	A549	16002
Lib90_03293	H838	14536
Lib90_03294	A549	13408
Lib90_03295	A549	14105
Lib90_03296	H2228	13485
Lib90_03297	HCC827	12741
Lib90_03298	H2228	12795
Lib90_03299	H1975	11625
Lib90_03300	H2228	13351
Lib90_03301	H1975	12827
Lib90_03302	A549	14587
Lib90_03303	H838	12319
Lib90_03304	A549	13830
Lib90_03305	A549	14335
Lib90_03306	A549	15012
Lib90_03307	H838	13332
Lib90_03308	HCC827	16334
Lib90_03309	H838	12890
Lib90_03310	H2228	13678
Lib90_03311	H2228	12285
Lib90_03313	H838	14127
Lib90_03314	A549	14325
Lib90_03315	A549	14273
Lib90_03316	HCC827	14025
Lib90_03317	A549	13330
Lib90_03318	A549	12129
Lib90_03319	A549	14529
Lib90_03320	H2228	12926
Lib90_03321	A549	13934
Lib90_03323	A549	13990
Lib90_03325	A549	14656
Lib90_03326	H2228	13811
Lib90_03327	H838	13065
Lib90_03328	A549	13786
Lib90_03329	H1975	14222
Lib90_03330	H838	13357
Lib90_03331	A549	12606
Lib90_03332	H838	12420
Lib90_03333	A549	13548
Lib90_03334	A549	14840
Lib90_03335	A549	13663
Lib90_03336	HCC827	15490
Lib90_03337	H1975	14238
Lib90_03338	H1975	14577
Lib90_03339	H2228	13084
Lib90_03340	A549	13886
Lib90_03341	H1975	13641
Lib90_03342	HCC827	14679
Lib90_03343	A549	13345
Lib90_03344	A549	14422
Lib90_03345	HCC827	13170
Lib90_03346	H2228	12917
Lib90_03347	H838	14786
Lib90_03348	H838	12044
Lib90_03349	H838	11938
Lib90_03350	HCC827	15302
Lib90_03351	A549	14307
Lib90_03352	H2228	12060
Lib90_03353	H1975	13719
Lib90_03354	A549	14589
Lib90_03355	HCC827	14035
Lib90_03356	H2228	12676
Lib90_03357	A549	13593
Lib90_03358	HCC827	13610
Lib90_03359	H838	11736
Lib90_03360	H2228	12014
Lib90_03361	H1975	12812
Lib90_03362	A549	14420
Lib90_03363	H2228	11248
Lib90_03364	H838	12380
Lib90_03365	H838	11378
Lib90_03367	H2228	12139
Lib90_03368	A549	12420
Lib90_03369	A549	13531
Lib90_03370	A549	12813
Lib90_03371	A549	13662
Lib90_03372	H1975	12828
Lib90_03373	H838	12181
Lib90_03374	H838	11835
Lib90_03375	HCC827	13475
Lib90_03376	HCC827	15585
Lib90_03377	H838	12007
Lib90_03378	A549	14608
Lib90_03379	A549	11637
Lib90_03380	A549	14070
Lib90_03381	H2228	11705
Lib90_03382	H1975	11877
Lib90_03383	H838	12068
Lib90_03384	A549	13180
Lib90_03385	A549	12966
Lib90_03386	H2228	12295
Lib90_03387	H838	12283
Lib90_03388	H2228	12312
Lib90_03389	H2228	13001
Lib90_03390	A549	13722
Lib90_03391	H838	11018
Lib90_03392	A549	13159
Lib90_03393	H2228	12251
Lib90_03394	H2228	10641
Lib90_03395	H838	12170
Lib90_03396	A549	13039
Lib90_03397	HCC827	13461
Lib90_03398	H838	12289
Lib90_03399	HCC827	12348
Lib90_03400	H838	11740
Lib90_03401	H2228	11712
Lib90_03402	A549	12262
Lib90_03403	H1975	13293
Lib90_03404	A549	13132
Lib90_03405	H838	12113
Lib90_03406	H2228	12893
Lib90_03407	A549	12727
Lib90_03408	A549	12944
Lib90_03409	H2228	13110
Lib90_03410	H1975	12698
Lib90_03412	HCC827	12636
Lib90_03413	H2228	12020
Lib90_03414	H2228	11911
Lib90_03415	H838	11806
Lib90_03416	H2228	11388
Lib90_03417	H2228	12103
Lib90_03418	H1975	11507
Lib90_03419	H2228	11882
Lib90_03420	A549	11823
Lib90_03421	A549	13157
Lib90_03422	H2228	12089
Lib90_03423	A549	12491
Lib90_03424	A549	12264
Lib90_03425	H838	12515
Lib90_03426	H838	12878
Lib90_03427	H2228	11436
Lib90_03428	H838	12568
Lib90_03429	H2228	12302
Lib90_03430	H2228	11129
Lib90_03431	A549	13623
Lib90_03432	H2228	11767
Lib90_03433	A549	12404
Lib90_03434	H1975	12383
Lib90_03435	A549	13920
Lib90_03436	A549	12557
Lib90_03437	H2228	11709
Lib90_03438	H2228	12018
Lib90_03439	H838	11884
Lib90_03440	H2228	12158
Lib90_03441	H1975	13085
Lib90_03442	HCC827	12759
Lib90_03443	H2228	12316
Lib90_03444	A549	11174
Lib90_03445	H2228	10180
Lib90_03447	A549	13555
Lib90_03448	H1975	13829
Lib90_03449	H838	10750
Lib90_03450	H838	11645
Lib90_03451	A549	12899
Lib90_03452	H2228	11099
Lib90_03453	H2228	12306
Lib90_03454	H2228	10925
Lib90_03455	H2228	10803
Lib90_03456	HCC827	11318
Lib90_03457	H2228	10978
Lib90_03458	H2228	11403
Lib90_03459	H838	11220
Lib90_03460	A549	11560
Lib90_03462	A549	11480
Lib90_03463	HCC827	11583
Lib90_03464	A549	10119
Lib90_03465	H838	10968
Lib90_03466	A549	10854
Lib90_03467	H838	10860
Lib90_03468	HCC827	12908
Lib90_03469	H1975	12206
Lib90_03471	HCC827	12010
Lib90_03472	A549	11991
Lib90_03473	A549	11086
Lib90_03475	A549	11019
Lib90_03476	H838	11185
Lib90_03477	A549	10852
Lib90_03478	H1975	10662
Lib90_03479	A549	11958
Lib90_03480	H2228	11480
Lib90_03481	H838	11530
Lib90_03482	A549	11924
Lib90_03483	A549	11697
Lib90_03484	A549	12289
Lib90_03485	H1975	11044
Lib90_03486	H838	10148
Lib90_03487	HCC827	11783
Lib90_03488	A549	12062
Lib90_03489	H2228	10991
Lib90_03490	H838	9938
Lib90_03491	A549	10884
Lib90_03492	H1975	10273
Lib90_03493	HCC827	12489
Lib90_03494	A549	11317
Lib90_03495	H2228	12475
Lib90_03496	A549	12007
Lib90_03497	A549	10699
Lib90_03498	H1975	11966
Lib90_03499	A549	12558
Lib90_03501	H2228	11374
Lib90_03502	HCC827	12935
Lib90_03503	H1975	11961
Lib90_03504	H838	10436
Lib90_03505	HCC827	11321
Lib90_03506	H2228	11366
Lib90_03507	H838	11006
Lib90_03508	H2228	10193
Lib90_03509	A549	14218
Lib90_03510	H2228	9911
Lib90_03511	A549	12385
Lib90_03512	H838	10596
Lib90_03513	H1975	11376
Lib90_03514	H838	9932
Lib90_03515	H838	10227
Lib90_03516	A549	12232
Lib90_03517	H1975	11932
Lib90_03518	A549	11435
Lib90_03519	A549	10837
Lib90_03520	H838	9803
Lib90_03521	A549	10811
Lib90_03522	A549	10784
Lib90_03523	A549	12355
Lib90_03524	H838	11326
Lib90_03525	H2228	10688
Lib90_03526	H838	10812
Lib90_03527	A549	11192
Lib90_03528	H2228	10256
Lib90_03530	H2228	10275
Lib90_03531	H2228	10729
Lib90_03532	A549	11443
Lib90_03533	A549	9391
Lib90_03534	H2228	10932
Lib90_03535	H1975	10158
Lib90_03536	H838	10674
Lib90_03537	A549	9909
Lib90_03538	H2228	10573
Lib90_03539	A549	10889
Lib90_03540	H838	9570
Lib90_03541	H2228	10164
Lib90_03542	H838	10500
Lib90_03543	A549	9940
Lib90_03544	A549	12092
Lib90_03545	H838	10746
Lib90_03546	A549	11974
Lib90_03547	A549	11012
Lib90_03548	A549	11159
Lib90_03549	A549	11599
Lib90_03550	H838	11651
Lib90_03551	H838	10057
Lib90_03552	H2228	10159
Lib90_03553	A549	11257
Lib90_03554	H2228	9629
Lib90_03555	H838	10909
Lib90_03556	H1975	11533
Lib90_03557	HCC827	10636
Lib90_03558	A549	12288
Lib90_03559	H2228	10020
Lib90_03560	H1975	12079
Lib90_03561	H2228	11120
Lib90_03562	H2228	9950
Lib90_03563	A549	12768
Lib90_03564	H2228	10736
Lib90_03565	A549	11382
Lib90_03566	H838	10265
Lib90_03567	H2228	11407
Lib90_03568	H2228	10689
Lib90_03569	HCC827	9427
Lib90_03570	H2228	9336
Lib90_03571	H2228	11413
Lib90_03572	H1975	11712
Lib90_03573	H2228	9525
Lib90_03575	A549	11825
Lib90_03576	A549	12108
Lib90_03577	H838	10800
Lib90_03578	H1975	11235
Lib90_03579	A549	10756
Lib90_03580	H2228	10428
Lib90_03581	H838	9900
Lib90_03582	HCC827	10342
Lib90_03583	A549	9933
Lib90_03584	H838	9326
Lib90_03586	H2228	9557
Lib90_03587	H2228	9993
Lib90_03588	A549	10586
Lib90_03589	A549	10257
Lib90_03590	HCC827	15478
Lib90_03591	A549	11309
Lib90_03592	A549	11534
Lib90_03593	A549	11615
Lib90_03594	A549	10499
Lib90_03597	A549	9713
Lib90_03598	HCC827	12029
Lib90_03599	H2228	9652
Lib90_03600	H2228	11781
Lib90_03601	A549	11341
Lib90_03603	A549	9515
Lib90_03604	H2228	9960
Lib90_03606	A549	10770
Lib90_03607	H2228	10763
Lib90_03608	A549	10641
Lib90_03609	A549	9953
Lib90_03610	H1975	9863
Lib90_03611	A549	9330
Lib90_03612	A549	9847
Lib90_03613	H2228	9847
Lib90_03615	A549	10934
Lib90_03616	H1975	9982
Lib90_03617	A549	9269
Lib90_03618	H2228	10971
Lib90_03619	A549	9690
Lib90_03620	H2228	9037
Lib90_03622	H838	9087
Lib90_03623	HCC827	11627
Lib90_03624	A549	9361
Lib90_03625	A549	9789
Lib90_03626	H2228	10082
Lib90_03627	H838	9947
Lib90_03628	HCC827	8977
Lib90_03629	A549	10154
Lib90_03631	A549	9876
Lib90_03632	H2228	10159
Lib90_03634	H838	10345
Lib90_03635	A549	9300
Lib90_03636	H1975	10435
Lib90_03637	A549	11838
Lib90_03638	H1975	10545
Lib90_03639	A549	10204
Lib90_03640	A549	9278
Lib90_03641	H838	11193
Lib90_03642	H838	11696
Lib90_03643	H838	9637
Lib90_03644	H2228	9184
Lib90_03645	H838	10002
Lib90_03646	H2228	9675
Lib90_03647	HCC827	8805
Lib90_03648	HCC827	10595
Lib90_03649	A549	9490
Lib90_03650	H2228	9434
Lib90_03651	A549	9340
Lib90_03652	A549	9937
Lib90_03653	A549	9525
Lib90_03654	H1975	9475
Lib90_03655	H1975	11364
Lib90_03656	A549	10126
Lib90_03657	A549	9804
Lib90_03658	A549	10550
Lib90_03659	A549	9599
Lib90_03660	A549	9930
Lib90_03661	H1975	10275
Lib90_03662	HCC827	10739
Lib90_03663	A549	11588
Lib90_03664	A549	10335
Lib90_03665	H1975	9878
Lib90_03666	A549	10584
Lib90_03667	H1975	9291
Lib90_03668	A549	9726
Lib90_03670	H1975	9956
Lib90_03671	H2228	9115
Lib90_03672	A549	10657
Lib90_03673	A549	9805
Lib90_03674	H2228	7788
Lib90_03675	H2228	9812
Lib90_03676	A549	9654
Lib90_03677	A549	10499
Lib90_03678	H838	8349
Lib90_03679	A549	9469
Lib90_03680	HCC827	10500
Lib90_03681	A549	10061
Lib90_03682	A549	9849
Lib90_03683	A549	9283
Lib90_03684	H2228	8901
Lib90_03685	H1975	11226
Lib90_03686	H2228	9015
Lib90_03687	H2228	9047
Lib90_03688	H2228	9505
Lib90_03689	A549	9742
Lib90_03691	A549	9892
Lib90_03692	A549	10048
Lib90_03693	H838	8878
Lib90_03694	A549	9455
Lib90_03695	HCC827	9174
Lib90_03696	H838	8270
Lib90_03697	A549	10258
Lib90_03698	H1975	12855
Lib90_03699	A549	8891
Lib90_03700	HCC827	10923
Lib90_03701	H838	9366
Lib90_03702	A549	9179
Lib90_03703	H838	8157
Lib90_03704	A549	9990
Lib90_03707	H1975	8725
Lib90_03708	HCC827	9824
Lib90_03709	A549	9590
Lib90_03710	A549	10627
Lib90_03711	A549	9034
Lib90_03712	H838	7876
Lib90_03713	H2228	9295
Lib90_03714	H838	10381
Lib90_03715	H1975	9563
Lib90_03716	A549	9040
Lib90_03717	A549	10786
Lib90_03718	A549	9586
Lib90_03719	A549	9346
Lib90_03720	A549	9052
Lib90_03721	A549	10011
Lib90_03722	A549	8902
Lib90_03723	A549	8631
Lib90_03724	A549	8611
Lib90_03725	A549	9593
Lib90_03726	A549	9504
Lib90_03727	A549	8499
Lib90_03728	HCC827	9270
Lib90_03729	A549	9309
Lib90_03730	H838	8827
Lib90_03731	A549	8177
Lib90_03732	A549	10020
Lib90_03733	H2228	8419
Lib90_03734	A549	8655
Lib90_03735	A549	9272
Lib90_03736	H2228	9001
Lib90_03737	H838	8869
Lib90_03738	H2228	9948
Lib90_03739	A549	9131
Lib90_03740	H2228	8084
Lib90_03741	A549	9120
Lib90_03743	A549	8830
Lib90_03744	A549	8352
Lib90_03745	H2228	8603
Lib90_03746	HCC827	7301
Lib90_03747	A549	8720
Lib90_03748	H2228	9400
Lib90_03749	HCC827	8516
Lib90_03750	H1975	8326
Lib90_03753	A549	8823
Lib90_03755	A549	8639
Lib90_03756	A549	10069
Lib90_03757	A549	9184
Lib90_03758	A549	8519
Lib90_03759	H1975	9248
Lib90_03760	H838	8934
Lib90_03761	H838	8057
Lib90_03762	A549	8200
Lib90_03763	HCC827	8692
Lib90_03764	H838	8366
Lib90_03765	A549	8851
Lib90_03766	HCC827	10086
Lib90_03767	H838	8406
Lib90_03769	A549	8357
Lib90_03770	A549	9361
Lib90_03771	A549	9310
Lib90_03772	A549	9087
Lib90_03773	H838	9676
Lib90_03774	A549	8333
Lib90_03775	A549	9425
Lib90_03776	H2228	9501
Lib90_03777	H2228	8519
Lib90_03778	A549	9562
Lib90_03779	A549	8710
Lib90_03780	A549	9023
Lib90_03781	A549	8979
Lib90_03782	A549	7256
Lib90_03783	A549	8333
Lib90_03784	H2228	8399
Lib90_03787	A549	8160
Lib90_03788	HCC827	7468
Lib90_03789	A549	8061
Lib90_03790	A549	8281
Lib90_03792	H1975	8162
Lib90_03794	A549	7959
Lib90_03795	A549	9314
Lib90_03796	H2228	8925
Lib90_03797	A549	8321
Lib90_03798	H2228	7974
Lib90_03799	H2228	8690
Lib90_03800	A549	9090
Lib90_03801	H1975	8173
Lib90_03802	HCC827	9877
Lib90_03803	A549	8426
Lib90_03804	H2228	7935
Lib90_03806	A549	9170
Lib90_03807	H2228	9293
Lib90_03808	H1975	8527
Lib90_03809	H2228	7061
Lib90_03810	A549	7857
Lib90_03811	H838	7698
Lib90_03812	A549	8533
Lib90_03813	A549	7616
Lib90_03814	H1975	8058
Lib90_03815	A549	7361
Lib90_03816	A549	7873
Lib90_03817	A549	8373
Lib90_03818	A549	8126
Lib90_03819	A549	8446
Lib90_03820	H838	7839
Lib90_03821	A549	8144
Lib90_03822	A549	8255
Lib90_03823	H838	7763
Lib90_03824	A549	8362
Lib90_03825	A549	7596
Lib90_03826	A549	8167
Lib90_03827	A549	8426
Lib90_03828	A549	7756
Lib90_03829	A549	8164
Lib90_03830	H2228	7651
Lib90_03832	A549	8712
Lib90_03833	A549	8034
Lib90_03834	H838	6569
Lib90_03836	A549	7757
Lib90_03837	H838	8862
Lib90_03838	H838	8394
Lib90_03839	A549	7960
Lib90_03840	A549	7736
Lib90_03841	A549	8398
Lib90_03842	A549	7710
Lib90_03843	A549	8829
Lib90_03844	H1975	9330
Lib90_03847	HCC827	8196
Lib90_03848	A549	6360
Lib90_03849	H838	5934
Lib90_03850	H2228	7131
Lib90_03851	H838	6761
Lib90_03853	A549	7780
Lib90_03856	A549	7611
Lib90_03857	A549	7435
Lib90_03858	H1975	7301
Lib90_03859	H1975	7241
Lib90_03861	A549	7224
Lib90_03862	A549	8363
Lib90_03864	A549	8138
Lib90_03865	A549	8327
Lib90_03867	H2228	6824
Lib90_03868	A549	7985
Lib90_03869	A549	7260
Lib90_03870	A549	8779
Lib90_03871	H2228	6679
Lib90_03872	H2228	7827
Lib90_03873	H1975	8943
Lib90_03874	H2228	6792
Lib90_03875	H838	7275
Lib90_03876	H838	6850
Lib90_03878	A549	7441
Lib90_03880	A549	7316
Lib90_03881	A549	7066
Lib90_03882	A549	7040
Lib90_03883	A549	8063
Lib90_03884	A549	7385
Lib90_03885	H2228	7267
Lib90_03886	A549	7352
Lib90_03887	A549	7533
